karambit | crimson web (battle-scarred),535.88
paracord knife | night stripe (factory new),535.22
skeleton knife | stained (minimal wear),535.06
ak-47 | fire serpent (battle-scarred),533.97
mp7 | whiteout (factory new),531.94
m4a1-s | hot rod (factory new),531.29
stattrak desert eagle | crimson web (factory new),531.21
butterfly knife | safari mesh (minimal wear),530.27
bayonet | autotronic (well-worn),522.58
talon knife | blue steel (factory new),520.85
specialist gloves | fade (field-tested),519.93
flip knife | marble fade (minimal wear),517.49
stattrak bayonet | case hardened (battle-scarred),503.67
stattrak m4a4 | the emperor (factory new),503.66
m9 bayonet | ultraviolet (minimal wear),491.19
survival knife | crimson web (minimal wear),489.26
butterfly knife | scorched (well-worn),488.29
butterfly knife | scorched (field-tested),487.75
butterfly knife | scorched (battle-scarred),487.33
flip knife | marble fade (factory new),486.8
flip knife | gamma doppler (factory new),484.62
navaja knife | doppler (factory new),484.51
awp | lightning strike (minimal wear),484.2
flip knife | autotronic (factory new),483.68
sticker | titan (foil) | katowice 2015,482.99
butterfly knife | safari mesh (field-tested),481.84
karambit | ultraviolet (field-tested),479.31
karambit | rust coat (well-worn),478.71
skeleton knife | blue steel (well-worn),478.66
stattrak ursus knife | slaughter (factory new),476.41
ak-47 | x-ray (battle-scarred),476.06
stattrak ssg 08 | blood in the water (factory new),475.5
p90 | run and hide (factory new),474.93
stattrak awp | graphite (minimal wear),470.7
skeleton knife | case hardened (battle-scarred),468.74
ursus knife | marble fade (minimal wear),468.69
ursus knife | doppler (factory new),465.61
ursus knife | crimson web (minimal wear),464.46
moto gloves | eclipse (minimal wear),461.21
hand wraps | caution! (field-tested),459.85
stiletto knife | case hardened (factory new),457.78
m9 bayonet | crimson web (battle-scarred),456.91
talon knife | stained (factory new),456.86
m9 bayonet | night (minimal wear),456.37
stattrak m9 bayonet | bright water (minimal wear),456.06
ursus knife | doppler (factory new),455.17
stattrak ursus knife | marble fade (factory new),454.79
stattrak awp | oni taiji (field-tested),454.23
stattrak skeleton knife | night stripe (field-tested),452.67
flip knife | lore (minimal wear),450.71
stattrak huntsman knife | case hardened (well-worn),450.71
stattrak gut knife | lore (factory new),450.43
karambit | bright water (well-worn),449.64
mp5-sd | oxide oasis (factory new),447.51
desert eagle | hand cannon (minimal wear),447.33
karambit | bright water (battle-scarred),446.01
ursus knife | doppler (factory new),444.23
m9 bayonet | case hardened (field-tested),443.86
stiletto knife | doppler (factory new),443.69
bowie knife | doppler (factory new),442.85
stattrak bayonet | black laminate (minimal wear),441.83
classic knife | case hardened (factory new),439.71
souvenir m4a1-s | nitro (field-tested),438.03
flip knife | doppler (factory new),433.0
bayonet | blue steel (factory new),432.4
desert eagle | fennec fox (minimal wear),429.83
stattrak ak-47 | fuel injector (minimal wear),426.81
stattrak five-seven | hyper beast (factory new),424.86
skeleton knife | night stripe (well-worn),424.57
talon knife | crimson web (field-tested),423.24
moto gloves | pow! (well-worn),422.79
stattrak bayonet | bright water (factory new),422.54
skeleton knife | urban masked (minimal wear),420.43
stattrak classic knife,419.58
stattrak ak-47 | neon rider (factory new),417.99
bayonet | freehand (factory new),415.58
desert eagle | hand cannon (factory new),414.01
stattrak m4a4 | royal paladin (factory new),411.85
paracord knife | blue steel (factory new),405.5
stattrak bowie knife | marble fade (factory new),403.08
talon knife | case hardened (well-worn),400.88
aug | hot rod (factory new),399.43
stattrak paracord knife | case hardened (field-tested),397.47
stattrak ursus knife | slaughter (minimal wear),396.89
huntsman knife | doppler (factory new),390.71
stiletto knife | doppler (factory new),389.12
stattrak m9 bayonet | freehand (field-tested),388.46
stattrak skeleton knife | urban masked (field-tested),387.1
ursus knife | doppler (factory new),386.56
ursus knife | case hardened (factory new),384.96
flip knife | doppler (factory new),383.49
specialist gloves | crimson web (field-tested),382.43
nomad knife | crimson web (field-tested),380.29
flip knife | doppler (factory new),379.95
ssg 08 | death strike (factory new),379.01
stattrak classic knife | crimson web (field-tested),378.27
m9 bayonet | freehand (field-tested),376.18
souvenir glock-18 | candy apple (field-tested),375.67
stattrak classic knife | slaughter (minimal wear),374.46
bayonet | bright water (factory new),373.35
stattrak flip knife | autotronic (minimal wear),369.69
bowie knife | doppler (factory new),369.67
skeleton knife | night stripe (battle-scarred),369.65
stattrak usp-s | kill confirmed (minimal wear),367.32
specialist gloves | lt. commander (field-tested),365.96
karambit | safari mesh (minimal wear),365.36
stattrak bayonet | bright water (minimal wear),364.68
stattrak falchion knife | fade (factory new),362.82
m9 bayonet | rust coat (well-worn),361.68
stattrak classic knife | crimson web (battle-scarred),361.13
shadow daggers | boreal forest (factory new),359.92
nomad knife | case hardened (minimal wear),358.03
bowie knife | lore (field-tested),357.99
sg 553 | hazard pay (factory new),357.43
bayonet | case hardened (field-tested),356.51
ump-45 | fade (factory new),356.03
huntsman knife | fade (factory new),355.29
stattrak ursus knife | crimson web (battle-scarred),355.08
paracord knife | slaughter (field-tested),354.79
stattrak survival knife | crimson web (field-tested),353.19
huntsman knife | doppler (factory new),352.76
stattrak shadow daggers | fade (factory new),351.7
stattrak karambit | safari mesh (field-tested),349.44
stattrak ursus knife | crimson web (field-tested),348.44
falchion knife | doppler (factory new),347.84
karambit | boreal forest (battle-scarred),347.61
bayonet | freehand (minimal wear),345.05
stattrak falchion knife | marble fade (factory new),345.0
skeleton knife | boreal forest (minimal wear),344.65
falchion knife | doppler (factory new),343.67
talon knife | crimson web (battle-scarred),343.54
stattrak m9 bayonet | ultraviolet (field-tested),343.0
bayonet | crimson web (battle-scarred),341.78
bayonet | damascus steel (minimal wear),340.85
stattrak skeleton knife | boreal forest (field-tested),339.16
hand wraps | slaughter (field-tested),339.15
stattrak p90 | death by kitty (minimal wear),339.09
skeleton knife | scorched (minimal wear),337.51
skeleton knife | scorched (well-worn),336.85
classic knife | slaughter (field-tested),336.7
bowie knife | doppler (factory new),336.27
classic knife | crimson web (field-tested),335.06
m9 bayonet | night (battle-scarred),333.71
stattrak ursus knife | ultraviolet (minimal wear),333.44
skeleton knife | urban masked (field-tested),332.41
bayonet | bright water (minimal wear),331.46
skeleton knife | boreal forest (well-worn),331.05
ursus knife | slaughter (minimal wear),330.75
stattrak skeleton knife | forest ddpat (field-tested),328.85
huntsman knife | marble fade (factory new),328.83
bayonet | crimson web (field-tested),325.79
m4a1-s | blue phosphor (factory new),324.9
falchion knife | doppler (factory new),324.74
bowie knife | marble fade (factory new),324.54
bayonet | case hardened (well-worn),324.09
bayonet | crimson web (well-worn),322.53
m9 bayonet | night (well-worn),321.13
karambit | safari mesh (battle-scarred),320.57
skeleton knife | urban masked (well-worn),320.2
m9 bayonet | night (field-tested),319.65
souvenir glock-18 | nuclear garden (factory new),318.31
huntsman knife | doppler (factory new),317.47
bayonet | ultraviolet (minimal wear),316.6
stattrak skeleton knife | scorched (field-tested),316.34
stattrak bayonet | freehand (field-tested),315.2
specialist gloves | lt. commander (well-worn),314.65
falchion knife | doppler (factory new),313.32
survival knife | crimson web (field-tested),312.54
ssg 08 | death strike (minimal wear),311.56
m9 bayonet | ultraviolet (battle-scarred),311.13
stattrak flip knife | crimson web (field-tested),311.13
stattrak m4a4 | asiimov (well-worn),310.62
